Timestamp,Open,High,Low,Close,Volume,symbol
2025-01-20 13:00:00,106918.83,108125.0,106651.11,107956.31,2397.52118,BTC/USDT
2025-01-20 14:00:00,107956.31,108130.08,107277.28,107866.65,2020.37994,BTC/USDT
2025-01-20 15:00:00,107866.65,107990.0,104480.0,104957.99,4436.56636,BTC/USDT
2025-01-20 16:00:00,104957.99,107050.0,103708.0,106670.38,5199.21213,BTC/USDT
2025-01-20 17:00:00,106670.37,106778.05,100333.0,102963.32,14941.45475,BTC/USDT
2025-01-20 18:00:00,102963.31,104469.15,102738.23,103930.66,3734.99842,BTC/USDT
2025-01-20 19:00:00,103930.66,103964.43,102733.77,103691.63,2087.2373,BTC/USDT
2025-01-20 20:00:00,103691.64,104331.0,103352.0,103647.16,1100.81839,BTC/USDT
2025-01-20 21:00:00,103647.16,104080.0,102562.99,102596.0,1239.02947,BTC/USDT
2025-01-20 22:00:00,102596.0,103815.98,101846.15,103608.0,1543.50015,BTC/USDT
2025-01-20 23:00:00,103607.99,103728.52,101701.01,102260.01,1816.99224,BTC/USDT
2025-01-21 00:00:00,102260.0,102672.0,101086.12,101187.75,2816.75367,BTC/USDT
2025-01-21 01:00:00,101187.75,102233.26,100119.04,101498.24,3823.9367,BTC/USDT
2025-01-21 02:00:00,101498.23,102763.33,101064.87,102545.56,2051.95936,BTC/USDT
2025-01-21 03:00:00,102545.57,103260.1,102300.0,102936.01,1441.04326,BTC/USDT
2025-01-21 04:00:00,102936.01,102974.14,101928.58,102344.2,1377.70334,BTC/USDT
2025-01-21 05:00:00,102344.21,102527.39,101339.49,101365.98,1362.86605,BTC/USDT
2025-01-21 06:00:00,101365.98,102186.15,101111.68,102176.04,1522.82917,BTC/USDT
2025-01-21 07:00:00,102176.04,102480.0,101799.57,101989.05,1136.76002,BTC/USDT
2025-01-21 08:00:00,101989.06,102496.74,101740.82,102466.81,1187.32227,BTC/USDT
2025-01-21 09:00:00,102466.82,102894.29,102072.13,102707.08,2026.76426,BTC/USDT
2025-01-21 10:00:00,102707.07,103364.74,102582.0,103160.85,1303.31432,BTC/USDT
2025-01-21 11:00:00,103160.85,103973.02,103073.86,103758.25,1718.25988,BTC/USDT
2025-01-21 12:00:00,103758.25,104708.41,103610.77,104519.98,2027.20606,BTC/USDT
2025-01-21 13:00:00,104519.98,104999.99,104149.18,104457.07,1599.06258,BTC/USDT
2025-01-21 14:00:00,104457.08,105320.0,103001.0,103260.91,3365.70838,BTC/USDT
2025-01-21 15:00:00,103260.9,104109.98,102803.43,103943.0,2907.27364,BTC/USDT
2025-01-21 16:00:00,103942.99,106500.99,103822.02,104965.99,4366.96821,BTC/USDT
2025-01-21 17:00:00,104965.99,106400.0,104888.24,106173.26,1731.22772,BTC/USDT
2025-01-21 18:00:00,106173.27,107240.81,105892.0,106861.18,2322.19094,BTC/USDT
2025-01-21 19:00:00,106861.18,107150.0,106263.84,107031.34,1336.84691,BTC/USDT
2025-01-21 20:00:00,107031.34,107199.99,105924.24,106137.51,1639.2492,BTC/USDT
2025-01-21 21:00:00,106137.51,106814.37,105772.0,106772.23,1191.84971,BTC/USDT
2025-01-21 22:00:00,106772.23,106772.24,105971.99,105996.01,590.06415,BTC/USDT
2025-01-21 23:00:00,105996.01,106284.0,105420.0,106143.82,1093.86022,BTC/USDT
2025-01-22 00:00:00,106143.82,106322.0,105807.08,105948.0,785.71082,BTC/USDT
2025-01-22 01:00:00,105948.01,106394.46,105448.99,105799.99,749.4567,BTC/USDT
2025-01-22 02:00:00,105800.0,106202.82,105556.05,105583.89,883.60729,BTC/USDT
2025-01-22 03:00:00,105583.9,105912.18,105583.89,105600.01,600.48352,BTC/USDT
2025-01-22 04:00:00,105600.01,105812.0,105277.24,105578.41,564.31492,BTC/USDT
2025-01-22 05:00:00,105578.41,105882.89,105498.83,105689.15,669.61764,BTC/USDT
2025-01-22 06:00:00,105689.15,105952.0,105186.71,105379.81,874.5231,BTC/USDT
2025-01-22 07:00:00,105379.82,105678.57,105043.88,105084.77,786.13709,BTC/USDT
2025-01-22 08:00:00,105084.77,105343.28,104700.0,105270.03,1039.67653,BTC/USDT
2025-01-22 09:00:00,105270.03,105270.03,104916.43,104984.83,486.16994,BTC/USDT
2025-01-22 10:00:00,104984.82,105161.76,104647.75,105142.76,539.35143,BTC/USDT
2025-01-22 11:00:00,105142.14,105464.83,104758.62,105100.39,942.81672,BTC/USDT
2025-01-22 12:00:00,105100.38,105584.23,105060.35,105275.86,739.16798,BTC/USDT
2025-01-22 13:00:00,105275.87,105363.76,103768.14,104073.94,1580.23804,BTC/USDT
2025-01-22 14:00:00,104074.43,104949.0,103662.58,104393.66,2235.61079,BTC/USDT
2025-01-22 15:00:00,104393.67,105148.95,103982.0,104180.01,1452.83185,BTC/USDT
2025-01-22 16:00:00,104180.01,104232.64,103339.12,103704.64,1682.64238,BTC/USDT
2025-01-22 17:00:00,103704.65,104604.76,103665.73,104345.8,1066.07987,BTC/USDT
2025-01-22 18:00:00,104345.8,104684.0,103756.48,103896.01,799.32703,BTC/USDT
2025-01-22 19:00:00,103896.01,104754.64,103853.66,104630.0,814.42181,BTC/USDT
2025-01-22 20:00:00,104630.0,104830.12,104070.61,104321.1,1253.12925,BTC/USDT
2025-01-22 21:00:00,104321.11,104369.12,103611.66,104088.03,709.88066,BTC/USDT
2025-01-22 22:00:00,104086.95,104514.8,103770.01,103866.79,555.44817,BTC/USDT
2025-01-22 23:00:00,103866.79,104143.99,103654.0,103706.66,438.04901,BTC/USDT
2025-01-23 00:00:00,103706.66,103819.99,103052.82,103307.51,959.67667,BTC/USDT
2025-01-23 01:00:00,103307.51,103653.84,102588.15,102931.94,1272.26098,BTC/USDT
2025-01-23 02:00:00,102931.94,102983.39,102100.0,102655.34,1943.13807,BTC/USDT
2025-01-23 03:00:00,102655.34,103007.75,102197.34,102461.25,785.20592,BTC/USDT
2025-01-23 04:00:00,102461.24,102493.15,101575.5,102075.22,1629.12288,BTC/USDT
2025-01-23 05:00:00,102075.21,102639.36,102000.0,102532.52,890.29202,BTC/USDT
2025-01-23 06:00:00,102532.52,102968.31,102209.23,102256.7,596.11322,BTC/USDT
2025-01-23 07:00:00,102256.71,102803.2,102084.51,102710.27,806.65241,BTC/USDT
2025-01-23 08:00:00,102710.28,102724.94,102060.0,102215.75,613.31177,BTC/USDT
2025-01-23 09:00:00,102215.75,102467.73,101650.0,101672.01,896.38504,BTC/USDT
2025-01-23 10:00:00,101672.0,102072.72,101262.28,101683.61,1022.21944,BTC/USDT
2025-01-23 11:00:00,101683.61,102195.03,101683.6,101944.49,682.0455,BTC/USDT
2025-01-23 12:00:00,101944.5,102135.05,101401.31,101635.58,878.62297,BTC/USDT
2025-01-23 13:00:00,101635.59,102709.93,101281.62,102512.28,1288.57422,BTC/USDT
2025-01-23 14:00:00,102512.28,106050.86,101989.81,105213.5,5857.46597,BTC/USDT
2025-01-23 15:00:00,105213.6,105792.0,102643.49,105263.52,9216.36495,BTC/USDT
2025-01-23 16:00:00,105263.52,106850.0,105028.0,105139.18,5160.86951,BTC/USDT
2025-01-23 17:00:00,105139.18,106230.42,104211.0,105927.78,1979.38581,BTC/USDT
2025-01-23 18:00:00,105927.78,106142.46,105100.0,105424.39,1193.91319,BTC/USDT
2025-01-23 19:00:00,105424.39,105514.73,103399.98,103770.04,1841.09666,BTC/USDT
2025-01-23 20:00:00,103770.05,106421.03,102559.2,103284.48,9302.16037,BTC/USDT
2025-01-23 21:00:00,103284.01,103410.57,102195.7,103079.08,2569.80136,BTC/USDT
2025-01-23 22:00:00,103079.08,104700.0,102981.07,103978.82,1845.24984,BTC/USDT
2025-01-23 23:00:00,103978.82,104544.48,103776.06,103910.34,723.19154,BTC/USDT
2025-01-24 00:00:00,103910.35,104157.98,103424.58,103446.62,794.72778,BTC/USDT
2025-01-24 01:00:00,103446.62,103900.0,103039.87,103234.3,733.04731,BTC/USDT
2025-01-24 02:00:00,103234.3,103545.39,102956.72,103016.01,790.61956,BTC/USDT
2025-01-24 03:00:00,103016.0,104298.0,102750.0,103891.75,1466.83904,BTC/USDT
2025-01-24 04:00:00,103891.75,104924.4,103804.77,104631.99,924.65561,BTC/USDT
2025-01-24 05:00:00,104631.98,105262.13,104543.21,105222.15,885.69764,BTC/USDT
2025-01-24 06:00:00,105222.15,105355.0,104628.0,104991.01,677.90826,BTC/USDT
2025-01-24 07:00:00,104991.01,105181.82,104660.0,105046.8,654.2354,BTC/USDT
2025-01-24 08:00:00,105046.79,105650.0,104922.41,105500.76,938.64874,BTC/USDT
2025-01-24 09:00:00,105500.76,105759.0,105053.8,105146.67,853.1257,BTC/USDT
2025-01-24 10:00:00,105146.67,105428.0,105051.46,105416.75,671.89744,BTC/USDT
2025-01-24 11:00:00,105416.75,105527.69,105214.15,105420.1,516.72232,BTC/USDT
2025-01-24 12:00:00,105420.11,105586.29,105183.65,105526.58,627.41495,BTC/USDT
2025-01-24 13:00:00,105526.58,105793.61,104982.03,105118.07,752.6107,BTC/USDT
2025-01-24 14:00:00,105118.06,106321.66,104669.17,105758.0,2210.34491,BTC/USDT
2025-01-24 15:00:00,105758.0,105990.5,105259.49,105859.98,1331.94447,BTC/USDT
2025-01-24 16:00:00,105859.99,106174.99,105589.0,105645.89,1432.51588,BTC/USDT
2025-01-24 17:00:00,105645.88,106699.99,105612.0,106458.46,1372.53034,BTC/USDT
2025-01-24 18:00:00,106458.47,107120.0,106056.95,106327.72,1755.13607,BTC/USDT
2025-01-24 19:00:00,106327.31,106606.01,105687.0,105760.94,923.18803,BTC/USDT
2025-01-24 20:00:00,105760.93,105781.0,104736.84,104859.11,1341.56971,BTC/USDT
2025-01-24 21:00:00,104859.4,105391.47,104859.4,105124.61,748.98359,BTC/USDT
2025-01-24 22:00:00,105124.61,105477.0,104706.08,104777.25,540.29145,BTC/USDT
2025-01-24 23:00:00,104777.25,104925.2,104456.89,104870.5,664.58527,BTC/USDT
2025-01-25 00:00:00,104870.51,104870.51,104361.89,104419.59,772.42555,BTC/USDT
2025-01-25 01:00:00,104419.58,104815.01,104380.15,104738.0,449.96362,BTC/USDT
2025-01-25 02:00:00,104738.01,104830.27,104473.67,104559.54,266.96726,BTC/USDT
2025-01-25 03:00:00,104559.54,105280.82,104461.0,105202.4,540.50196,BTC/USDT
2025-01-25 04:00:00,105202.4,105202.4,104620.0,104648.0,332.21617,BTC/USDT
2025-01-25 05:00:00,104647.99,104701.18,104236.95,104365.97,368.22303,BTC/USDT
2025-01-25 06:00:00,104365.96,104480.0,104216.81,104308.0,464.86744,BTC/USDT
2025-01-25 07:00:00,104308.0,104523.25,104287.24,104385.98,241.89788,BTC/USDT
2025-01-25 08:00:00,104385.99,104497.54,104135.71,104341.98,360.1847,BTC/USDT
2025-01-25 09:00:00,104341.99,104450.48,104276.41,104366.63,262.45644,BTC/USDT
2025-01-25 10:00:00,104366.62,104661.04,104106.09,104540.0,367.66841,BTC/USDT
2025-01-25 11:00:00,104540.0,104700.01,104391.27,104670.99,264.28735,BTC/USDT
2025-01-25 12:00:00,104670.99,104792.0,104456.0,104753.07,258.87101,BTC/USDT
2025-01-25 13:00:00,104753.08,104868.0,104629.31,104717.04,395.63454,BTC/USDT
2025-01-25 14:00:00,104717.05,104721.99,104473.16,104600.01,268.90837,BTC/USDT
2025-01-25 15:00:00,104600.0,105111.11,104594.01,104897.79,540.7027,BTC/USDT
2025-01-25 16:00:00,104897.79,104989.49,104591.67,104654.9,424.39657,BTC/USDT
2025-01-25 17:00:00,104654.91,104934.39,104449.75,104899.71,546.35715,BTC/USDT
2025-01-25 18:00:00,104899.72,105286.52,104843.25,104983.49,486.25249,BTC/USDT
2025-01-25 19:00:00,104983.5,105187.5,104909.09,105055.16,374.57154,BTC/USDT
2025-01-25 20:00:00,105055.16,105200.0,104965.7,104965.71,216.431,BTC/USDT
2025-01-25 21:00:00,104965.71,105123.5,104866.66,105102.84,391.43699,BTC/USDT
2025-01-25 22:00:00,105102.84,105250.0,105004.53,105077.54,221.14763,BTC/USDT
2025-01-25 23:00:00,105077.54,105134.9,104696.0,104746.85,251.95397,BTC/USDT
2025-01-26 00:00:00,104746.86,104841.84,104515.44,104599.96,379.34566,BTC/USDT
2025-01-26 01:00:00,104599.95,104772.0,104503.7,104621.37,307.90424,BTC/USDT
2025-01-26 02:00:00,104621.37,104718.16,104520.03,104696.25,174.90631,BTC/USDT
2025-01-26 03:00:00,104696.25,105273.24,104696.24,105062.42,453.45121,BTC/USDT
2025-01-26 04:00:00,105062.41,105500.0,104978.82,105174.27,472.09784,BTC/USDT
2025-01-26 05:00:00,105174.28,105200.0,105013.6,105094.12,304.64182,BTC/USDT
2025-01-26 06:00:00,105094.13,105118.78,104959.2,104990.75,243.85071,BTC/USDT
2025-01-26 07:00:00,104990.75,105100.0,104950.0,104998.35,208.35672,BTC/USDT
2025-01-26 08:00:00,104998.36,105221.36,104863.31,105030.4,283.50224,BTC/USDT
2025-01-26 09:00:00,105030.4,105030.41,104444.01,104630.03,621.23723,BTC/USDT
2025-01-26 10:00:00,104630.02,104722.9,104500.0,104715.29,252.60356,BTC/USDT
2025-01-26 11:00:00,104715.29,104847.69,104662.05,104818.69,183.22383,BTC/USDT
2025-01-26 12:00:00,104818.68,104890.0,104703.58,104890.0,194.47816,BTC/USDT
2025-01-26 13:00:00,104890.0,105126.11,104838.43,104961.73,523.63296,BTC/USDT
2025-01-26 14:00:00,104961.74,105003.54,104804.0,104944.0,213.25317,BTC/USDT
2025-01-26 15:00:00,104944.0,105093.22,104887.7,104967.01,205.5937,BTC/USDT
2025-01-26 16:00:00,104967.02,105040.64,104896.0,104938.02,165.96771,BTC/USDT
2025-01-26 17:00:00,104938.01,105050.0,104912.53,104945.11,182.38164,BTC/USDT
2025-01-26 18:00:00,104945.12,105260.36,104906.89,105175.11,355.09947,BTC/USDT
2025-01-26 19:00:00,105175.11,105240.0,105040.0,105081.63,162.9862,BTC/USDT
2025-01-26 20:00:00,105081.64,105200.0,104918.52,104949.99,206.60846,BTC/USDT
2025-01-26 21:00:00,104949.99,105006.0,104552.48,104557.19,392.99714,BTC/USDT
2025-01-26 22:00:00,104557.19,104730.98,104300.01,104330.22,499.61588,BTC/USDT
2025-01-26 23:00:00,104330.21,104330.21,102520.44,102620.0,2824.77652,BTC/USDT
2025-01-27 00:00:00,102620.01,103260.0,101600.0,101728.0,2400.53641,BTC/USDT
2025-01-27 01:00:00,101728.0,102085.04,101168.8,101308.29,2370.58762,BTC/USDT
2025-01-27 02:00:00,101308.29,101688.0,100835.25,101000.0,2318.03151,BTC/USDT
2025-01-27 03:00:00,100999.99,101858.19,100720.53,101395.64,1264.73165,BTC/USDT
2025-01-27 04:00:00,101395.64,101399.99,100227.01,100410.04,2009.08815,BTC/USDT
2025-01-27 05:00:00,100410.04,100732.0,99713.37,100374.08,2629.73313,BTC/USDT
2025-01-27 06:00:00,100374.07,100491.99,98721.0,98956.32,3833.59486,BTC/USDT
2025-01-27 07:00:00,98956.31,99415.92,97777.77,99048.02,4179.21805,BTC/USDT
2025-01-27 08:00:00,99048.01,99367.73,98700.0,99043.77,1840.48751,BTC/USDT
2025-01-27 09:00:00,99043.78,99533.33,98800.0,99424.38,1569.8658,BTC/USDT
2025-01-27 10:00:00,99424.37,99454.76,98263.49,98392.74,1793.67761,BTC/USDT
2025-01-27 11:00:00,98392.74,99362.03,98324.01,98761.13,1586.35827,BTC/USDT
2025-01-27 12:00:00,98761.12,100910.27,98714.28,100619.68,2164.86447,BTC/USDT
2025-01-27 13:00:00,100619.68,101666.66,100000.0,100483.99,3735.69795,BTC/USDT
2025-01-27 14:00:00,100483.98,102317.94,100105.54,101920.89,3112.55474,BTC/USDT
2025-01-27 15:00:00,101920.88,102118.49,100852.0,101112.03,2332.95744,BTC/USDT
2025-01-27 16:00:00,101112.03,101250.56,99566.25,99744.0,2339.06542,BTC/USDT
2025-01-27 17:00:00,99744.0,100050.02,99049.98,99150.01,1752.65969,BTC/USDT
2025-01-27 18:00:00,99150.01,99753.89,98864.0,99180.0,1546.97033,BTC/USDT
2025-01-27 19:00:00,99180.0,99952.0,99175.03,99700.02,1234.90229,BTC/USDT
2025-01-27 20:00:00,99700.01,101750.4,99606.46,101386.5,1537.60168,BTC/USDT
2025-01-27 21:00:00,101386.11,102405.0,100954.0,101349.67,1827.57602,BTC/USDT
2025-01-27 22:00:00,101349.67,101961.09,101277.77,101637.18,548.21078,BTC/USDT
2025-01-27 23:00:00,101637.18,102183.21,101637.18,102082.83,829.16272,BTC/USDT
2025-01-28 00:00:00,102082.83,102892.0,101777.0,101856.01,1185.97,BTC/USDT
2025-01-28 01:00:00,101856.0,102000.0,101382.66,101382.67,818.89033,BTC/USDT
2025-01-28 02:00:00,101382.66,102436.79,101334.55,102402.01,820.01441,BTC/USDT
2025-01-28 03:00:00,102402.01,102880.0,102026.02,102636.32,845.36163,BTC/USDT
2025-01-28 04:00:00,102636.32,103371.24,102600.0,102901.45,842.31078,BTC/USDT
2025-01-28 05:00:00,102901.45,103339.61,102812.9,103014.59,600.32769,BTC/USDT
2025-01-28 06:00:00,103014.6,103200.0,102599.2,102744.38,464.09702,BTC/USDT
2025-01-28 07:00:00,102744.39,103343.65,102527.39,102789.72,747.72197,BTC/USDT
2025-01-28 08:00:00,102789.72,103028.53,102607.34,102851.23,428.04639,BTC/USDT
2025-01-28 09:00:00,102851.23,102965.28,102393.94,102955.99,668.40201,BTC/USDT
2025-01-28 10:00:00,102955.99,103181.82,102600.79,102745.36,480.98824,BTC/USDT
2025-01-28 11:00:00,102745.37,102943.07,102564.77,102762.01,474.1655,BTC/USDT
2025-01-28 12:00:00,102762.02,102988.6,102476.63,102599.99,532.30825,BTC/USDT
2025-01-28 13:00:00,102599.99,102938.71,102482.35,102597.36,415.81567,BTC/USDT
2025-01-28 14:00:00,102597.37,102891.33,101815.26,102641.99,1942.83069,BTC/USDT
2025-01-28 15:00:00,102642.0,103800.0,102504.0,102777.99,2215.49639,BTC/USDT
2025-01-28 16:00:00,102777.99,102907.98,101906.24,102250.01,1546.13479,BTC/USDT
2025-01-28 17:00:00,102250.01,103098.0,102220.07,102572.82,1402.30003,BTC/USDT
2025-01-28 18:00:00,102572.82,103108.0,102160.0,102205.79,1038.9277,BTC/USDT
2025-01-28 19:00:00,102205.78,102660.0,101820.15,102424.24,708.69151,BTC/USDT
2025-01-28 20:00:00,102424.24,102538.0,101197.04,101264.48,965.13217,BTC/USDT
2025-01-28 21:00:00,101264.02,101547.22,100272.68,100334.01,1374.70182,BTC/USDT
2025-01-28 22:00:00,100334.0,101404.0,100274.96,101265.63,856.17912,BTC/USDT
2025-01-28 23:00:00,101265.63,101450.0,100750.0,101335.52,647.24354,BTC/USDT
2025-01-29 00:00:00,101335.52,101819.67,101328.01,101702.59,503.58708,BTC/USDT
2025-01-29 01:00:00,101702.6,101993.68,101461.12,101845.02,465.55965,BTC/USDT
2025-01-29 02:00:00,101845.02,102319.69,101696.01,101795.4,365.79734,BTC/USDT
2025-01-29 03:00:00,101795.41,102162.8,101764.24,102038.2,361.43929,BTC/USDT
2025-01-29 04:00:00,102038.21,102190.0,101955.51,102001.06,323.51148,BTC/USDT
2025-01-29 05:00:00,102001.06,102384.61,101980.27,102262.0,414.72434,BTC/USDT
2025-01-29 06:00:00,102262.0,102853.53,102237.05,102801.64,572.47612,BTC/USDT
2025-01-29 07:00:00,102801.64,102815.66,102449.97,102755.82,453.49449,BTC/USDT
2025-01-29 08:00:00,102755.81,103000.0,102680.0,102732.03,527.67437,BTC/USDT
2025-01-29 09:00:00,102732.03,102770.0,102303.68,102334.4,636.15136,BTC/USDT
2025-01-29 10:00:00,102334.41,102726.77,102180.65,102547.01,380.5246,BTC/USDT
2025-01-29 11:00:00,102547.01,102809.52,102425.87,102646.0,665.36345,BTC/USDT
2025-01-29 12:00:00,102646.0,102842.04,102220.13,102229.85,788.66391,BTC/USDT
